,year,country_isocode,country_name,id,position,name,title,gender,birthyear,deadyear,party,party_english,party_otherlanguage,core,minister,leader,classification,portfolio_1,prestige_1,portfolio_2,prestige_2,portfolio_3,prestige_3,portfolio_4,prestige_4,m_finance,m_defense,m_agriculture,m_foreignaffairs
93010,2004,IRL,Ireland,728,"Governor, Central Bank Of Ireland",Maurice O'Connell,NA,Male,1936,A (2020),NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93011,2004,IRL,Ireland,729,Ambassador To The Us,Noel Fahey,NA,Male,NA,NA,NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93012,2004,IRL,Ireland,730,"Permanent Representative To The Un, New York",Richard Ryan,NA,Male,1946,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93013,2005,IRL,Ireland,731,President,Mary Mcaleese,NA,Female,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93014,2005,IRL,Ireland,732,Prime Minister,Bertie Ahern,NA,Male,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,1,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93015,2005,IRL,Ireland,733,Dep. Prime Minister,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93016,2005,IRL,Ireland,734,Min. For Agriculture & Food,Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
93017,2005,IRL,Ireland,735,"Min. For Arts, Sport & Tourism",John O'Donoghue,NA,Male,1956,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Sports,Low,Tourism,Low,NA,NA,0,0,0,0
93018,2005,IRL,Ireland,736,"Min. For Communications, Marine & Natural Resources",Noel Dempsey,NA,Male,1953,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Communications & Information,Medium,Natural Resources,Medium,NA,NA,NA,NA,0,0,0,0
93019,2005,IRL,Ireland,737,"Min. For Community, Rural & Gaeltacht Affairs",Eamon O'Cuiv,NA,Male,1950,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93020,2005,IRL,Ireland,738,Min. For Defense,Willie O'Dea,NA,Male,1952,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
93021,2005,IRL,Ireland,739,Min. For Education & Science,Mary Hanafin,NA,Female,1959,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
93022,2005,IRL,Ireland,740,"Min. For Enterprise, Trade & Employment",Micheal Martin,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,"Enterprises, Companies & Business",Medium,"Labor, Employment & Social Security",Medium,NA,NA,0,0,0,0
93023,2005,IRL,Ireland,741,"Min. For Environment, Heritage & Local Government",Dick Roche,NA,Male,1947,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Environment,Medium,Local Government,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
93024,2005,IRL,Ireland,742,Min. For Finance,Brian Cowen,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
93025,2005,IRL,Ireland,743,Min. For Foreign Affairs,Dermot Ahern,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
93026,2005,IRL,Ireland,744,Min. For Health & Children,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,Children & Family,Low,NA,NA,NA,NA,0,0,0,0
93027,2005,IRL,Ireland,745,"Min. For Justice, Equality & Law Reform",Michael Mcdowell,NA,Male,1951,A (2020),independent,independent,independent,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
93028,2005,IRL,Ireland,746,Min. For Social & Family Affairs,Seamus Brennan,NA,Male,1948,2008,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Children & Family,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
93029,2005,IRL,Ireland,747,Min. For Transport,Martin Cullen,NA,Male,1954,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93030,2005,IRL,Ireland,748,Attorney General,Rory Brady,NA,Male,1957,2010,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,"Attorney General, Chief Justice or Legal Official",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93031,2005,IRL,Ireland,749,"Governor, Central Bank Of Ireland",John Hurley,NA,Male,NA,NA,NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93032,2005,IRL,Ireland,750,Ambassador To The Us,Noel Fahey,NA,Male,NA,NA,NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93033,2005,IRL,Ireland,751,"Permanent Representative To The Un, New York",Richard Ryan,NA,Male,1946,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93034,2006,IRL,Ireland,752,President,Mary Mcaleese,NA,Female,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93035,2006,IRL,Ireland,753,Prime Minister,Bertie Ahern,NA,Male,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,1,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93036,2006,IRL,Ireland,754,Dep. Prime Minister,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93037,2006,IRL,Ireland,755,Min. For Agriculture & Food,Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
93038,2006,IRL,Ireland,756,"Min. For Arts, Sport & Tourism",John O'Donoghue,NA,Male,1956,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Sports,Low,Tourism,Low,NA,NA,0,0,0,0
93039,2006,IRL,Ireland,757,"Min. For Communications, Marine & Natural Resources",Noel Dempsey,NA,Male,1953,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Communications & Information,Medium,Natural Resources,Medium,NA,NA,NA,NA,0,0,0,0
93040,2006,IRL,Ireland,758,"Min. For Community, Rural & Gaeltacht Affairs",Eamon O'Cuiv,NA,Male,1950,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93041,2006,IRL,Ireland,759,Min. For Defense,Willie O'Dea,NA,Male,1952,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
93042,2006,IRL,Ireland,760,Min. For Education & Science,Mary Hanafin,NA,Female,1959,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
93043,2006,IRL,Ireland,761,"Min. For Enterprise, Trade & Employment",Micheal Martin,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,"Enterprises, Companies & Business",Medium,"Labor, Employment & Social Security",Medium,NA,NA,0,0,0,0
93044,2006,IRL,Ireland,762,"Min. For Environment, Heritage & Local Government",Dick Roche,NA,Male,1947,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Environment,Medium,Local Government,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
93045,2006,IRL,Ireland,763,Min. For Finance,Brian Cowen,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
93046,2006,IRL,Ireland,764,Min. For Foreign Affairs,Dermot Ahern,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
93047,2006,IRL,Ireland,765,Min. For Health & Children,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,Children & Family,Low,NA,NA,NA,NA,0,0,0,0
93048,2006,IRL,Ireland,766,"Min. For Justice, Equality & Law Reform",Michael Mcdowell,NA,Male,1951,A (2020),independent,independent,independent,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
93049,2006,IRL,Ireland,767,Min. For Social & Family Affairs,Seamus Brennan,NA,Male,1948,2008,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Children & Family,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
93050,2006,IRL,Ireland,768,Min. For Transport,Martin Cullen,NA,Male,1954,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93051,2006,IRL,Ireland,769,Attorney General,Rory Brady,NA,Male,1957,2010,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,"Attorney General, Chief Justice or Legal Official",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93052,2006,IRL,Ireland,770,"Governor, Central Bank Of Ireland",John Hurley,NA,Male,NA,NA,NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93053,2006,IRL,Ireland,771,Ambassador To The Us,Noel Fahey,NA,Male,NA,NA,NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93054,2006,IRL,Ireland,772,"Permanent Representative To The Un, New York",David Cooney,NA,Male,1954,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93055,2007,IRL,Ireland,773,President,Mary Mcaleese,NA,Female,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93056,2007,IRL,Ireland,774,Prime Min.,Bertie Ahern,NA,Male,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,1,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93057,2007,IRL,Ireland,775,Dep. Prime Minister,Brian Cowen,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93058,2007,IRL,Ireland,776,"Min. For Agriculture, Fisheries & Food",Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
93059,2007,IRL,Ireland,777,"Min. For Arts, Sport & Tourism",Seamus Brennan,NA,Male,1948,2008,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Sports,Low,Tourism,Low,NA,NA,0,0,0,0
93060,2007,IRL,Ireland,778,"Min. For Communications, Energy & Natural Resources",Eamon Ryan,NA,Male,1963,A (2020),greens,Green Party,Green Party,1,1,0,Minister (Full Rank),Communications & Information,Medium,Energy,Medium,Natural Resources,Medium,NA,NA,0,0,0,0
93061,2007,IRL,Ireland,779,"Min. For Community, Rural & Gaeltacht Affairs",Eamon O'Cuiv,NA,Male,1950,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93062,2007,IRL,Ireland,780,Min. For Defense,Willie O'Dea,NA,Male,1952,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
93063,2007,IRL,Ireland,781,Min. For Education & Science,Mary Hanafin,NA,Female,1959,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
93064,2007,IRL,Ireland,782,"Min. For Enterprise, Trade & Employment",Micheal Martin,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,"Enterprises, Companies & Business",Medium,"Labor, Employment & Social Security",Medium,NA,NA,0,0,0,0
93065,2007,IRL,Ireland,783,"Min. For Environment, Heritage & Local Government",John Gormley,NA,Male,1957,A (2020),greens,Green Party,Green Party,1,1,0,Minister (Full Rank),Environment,Medium,Local Government,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
93066,2007,IRL,Ireland,784,Min. For Finance,Brian Cowen,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
93067,2007,IRL,Ireland,785,Min. For Foreign Affairs,Dermot Ahern,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
93068,2007,IRL,Ireland,786,Min. For Health & Children,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,Children & Family,Low,NA,NA,NA,NA,0,0,0,0
93069,2007,IRL,Ireland,787,"Min. For Justice, Equality & Law Reform",Brian J. Lenihan,NA,Male,1959,2011,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
93070,2007,IRL,Ireland,788,Min. For Social & Family Affairs,Martin Cullen,NA,Male,1954,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Children & Family,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
93071,2007,IRL,Ireland,789,Min. For Transport & Marine,Noel Dempsey,NA,Male,1953,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93072,2007,IRL,Ireland,790,Attorney General,Paul Gallagher,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,"Attorney General, Chief Justice or Legal Official",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93073,2007,IRL,Ireland,791,"Governor, Central Bank Of Ireland",John Hurley,NA,Male,NA,NA,NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93074,2007,IRL,Ireland,792,Ambassador To The Us,Noel Fahey,NA,Male,NA,NA,NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93075,2007,IRL,Ireland,793,"Permanent Representative To The Un, New York",David Cooney,NA,Male,1954,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93076,2008,IRL,Ireland,794,President,Mary Mcaleese,NA,Female,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93077,2008,IRL,Ireland,795,Prime Min.,Brian Cowen,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,1,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93078,2008,IRL,Ireland,796,Dep. Prime Minister,Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93079,2008,IRL,Ireland,797,"Min. For Agriculture, Fisheries & Food",Brendan Smith,NA,Male,1956,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
93080,2008,IRL,Ireland,798,"Min. For Arts, Sport & Tourism",Martin Cullen,NA,Male,1954,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Sports,Low,Tourism,Low,NA,NA,0,0,0,0
93081,2008,IRL,Ireland,799,"Min. For Communications, Energy & Natural Resources",Eamon Ryan,NA,Male,1963,A (2020),greens,Green Party,Green Party,1,1,0,Minister (Full Rank),Communications & Information,Medium,Energy,Medium,Natural Resources,Medium,NA,NA,0,0,0,0
93082,2008,IRL,Ireland,800,"Min. For Community, Rural & Gaeltacht Affairs",Eamon O'Cuiv,NA,Male,1950,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93083,2008,IRL,Ireland,801,Min. For Defense,Willie O'Dea,NA,Male,1952,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
93084,2008,IRL,Ireland,802,Min. For Education & Science,Batt O'Keeffe,NA,Male,1945,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
93085,2008,IRL,Ireland,803,"Min. For Enterprise, Trade & Employment",Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,"Enterprises, Companies & Business",Medium,"Labor, Employment & Social Security",Medium,NA,NA,0,0,0,0
93086,2008,IRL,Ireland,804,"Min. For Environment, Heritage & Local Government",John Gormley,NA,Male,1957,A (2020),greens,Green Party,Green Party,1,1,0,Minister (Full Rank),Environment,Medium,Local Government,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
93087,2008,IRL,Ireland,805,Min. For Finance,Brian J. Lenihan,NA,Male,1959,2011,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
93088,2008,IRL,Ireland,806,Min. For Foreign Affairs,Micheal Martin,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
93089,2008,IRL,Ireland,807,Min. For Health & Children,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,Children & Family,Low,NA,NA,NA,NA,0,0,0,0
93090,2008,IRL,Ireland,808,"Min. For Justice, Equality & Law Reform",Dermot Ahern,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
93091,2008,IRL,Ireland,809,Min. For Social & Family Affairs,Mary Hanafin,NA,Female,1959,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Children & Family,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
93092,2008,IRL,Ireland,810,Min. For Transport & Marine,Noel Dempsey,NA,Male,1953,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93093,2008,IRL,Ireland,811,Attorney General,Paul Gallagher,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,"Attorney General, Chief Justice or Legal Official",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93094,2008,IRL,Ireland,812,"Governor, Central Bank Of Ireland",John Hurley,NA,Male,NA,NA,NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93095,2008,IRL,Ireland,813,Ambassador To The Us,Michael Collins,NA,Male,1953,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93096,2008,IRL,Ireland,814,"Permanent Representative To The Un, New York",John Paul Kavanagh,NA,Male,1956,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93097,2009,IRL,Ireland,815,President,Mary Mcaleese,NA,Female,1951,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93098,2009,IRL,Ireland,816,Prime Min.,Brian Cowen,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,1,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93099,2009,IRL,Ireland,817,Dep. Prime Minister,Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,0,0,Deputy Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
93100,2009,IRL,Ireland,818,"Min. For Agriculture, Fisheries & Food",Brendan Smith,NA,Male,1956,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
93101,2009,IRL,Ireland,819,"Min. For Arts, Sport & Tourism",Martin Cullen,NA,Male,1954,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Sports,Low,Tourism,Low,NA,NA,0,0,0,0
93102,2009,IRL,Ireland,820,"Min. For Communications, Energy & Natural Resources",Eamon Ryan,NA,Male,1963,A (2020),greens,Green Party,Green Party,1,1,0,Minister (Full Rank),Communications & Information,Medium,Energy,Medium,Natural Resources,Medium,NA,NA,0,0,0,0
93103,2009,IRL,Ireland,821,"Min. For Community, Rural & Gaeltacht Affairs",Eamon O'Cuiv,NA,Male,1950,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
93104,2009,IRL,Ireland,822,Min. For Defense,Willie O'Dea,NA,Male,1952,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
93105,2009,IRL,Ireland,823,Min. For Education & Science,Batt O'Keeffe,NA,Male,1945,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
93106,2009,IRL,Ireland,824,"Min. For Enterprise, Trade & Employment",Mary Coughlan,NA,Female,1965,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,"Enterprises, Companies & Business",Medium,"Labor, Employment & Social Security",Medium,NA,NA,0,0,0,0
93107,2009,IRL,Ireland,825,"Min. For Environment, Heritage & Local Government",John Gormley,NA,Male,1957,A (2020),greens,Green Party,Green Party,1,1,0,Minister (Full Rank),Environment,Medium,Local Government,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
93108,2009,IRL,Ireland,826,Min. For Finance,Brian J. Lenihan,NA,Male,1959,2011,ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
93109,2009,IRL,Ireland,827,Min. For Foreign Affairs,Micheal Martin,NA,Male,1960,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
93110,2009,IRL,Ireland,828,Min. For Health & Children,Mary Harney,NA,Female,1953,A (2020),pd,Progressive Democrats,Progressive Democrats,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,Children & Family,Low,NA,NA,NA,NA,0,0,0,0
93111,2009,IRL,Ireland,829,"Min. For Justice, Equality & Law Reform",Dermot Ahern,NA,Male,1955,A (2020),ff,Fianna Fail – The Republican Party,Fianna Fail – The Republican Party,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,Political Reform,Medium,NA,NA,NA,NA,0,0,0,0
